transcript,label
 and wanted to give you one final courtesy call.,0
 before your warranty expires and your coverage.,0
 This would make you funny.,0
" December June 1, energy corn줄 napkins.",0
 Press 1 now if you wish to it.,0
 or reinstate your car's warranty.,0
 Once again press 1 now.,0
 press 2 to be placed on the DNC.,0
 or call 833304.,0
 41447.,0
,0
" Hi, this is...",0
 Vanessa and I'm giving you a call from the dealers.,0
 service center. We recently noticed your,0
 car's extended warranty with going to expire.,0
 and wanted to give you one final courtesy call.,0
 before your warranty expires and your coverage.,0
 This would make you funny.,0
 Insurance Re exportingbook for stamps.,0
 Press 1 now if you wish to it.,0
 or reinstate your car's warranty.,0
 Once again press 1 now.,0
 press Q to be placed on the DNC.,0
 or call 833304.,0
" 1, 4, 4, 7.",0
,0
,0
" Hi, this is Officer Calling you.",0
 from the legal department. The very second,0
 And you receive this message you need to leave your,0
 work aside so that we can discuss,0
 about your case and take necessary action.,0
 on this matter in order to,0
" connect federal agent, press 1 and you will be...",0
 connected to the concerned department.,0
" If we don't hear from you, then we will be...",0
 force to take legal action against you.,0
 Press 1 and you will be connected to the...,0
" Cervice Center, accredited.",0
,0
 We would like to inform you that there is an order played,0
" Thanks for, have a life on 11 Pro, using...",0
 your Amazon account. If you do not authorize,0
 press 1 or press 2,0
 to authorize this order.,0
 which will be dispatched in the next...,0
 24 hours. If you have,0
 not made any such purchases or transactions.,0
 and kindly press 1 to speak.,0
 Amazon customer service.,0
 Thank you.,0
 is being ordered from your Amazon account.,0
" by requiring至 many statt finally to connect for an amount of 1,530",0
 $37.35,0
 To cancel your order or to connect with W...,0
" If you want to buy customer support representatives, please...",0
 Please press 1.,0
 in order placed for half a life on 11 pro.,0
 using your Amazon account. If you do,0
" not authorize this order. Press 1, 4.",0
 Press 2 to authorize the order.,0
 $99 on your card for Amazon.,0
 on GIF card which will be dispatched in the,0
 next 24 hours.,0
 you have not made any such purchases or...,0
 transactions then kindly press 1,0
 to speak Amazon customer service.,0
 Thank you.,0
 connection of service today within 30 minutes.,0
 Do the non-payment on the account. Please.,0
 Press 1 to speak with the representatives.,0
 Thank you.,0
 Greetings. This is an automated...,0
 The message for the disconnection department of National Group,0
" On Instagram and Facebook, a large sl reward isệtant in making alternate factors to city targeting the political desk itself and just find out what you will see.",0
 and inform you that you will be experiencing a disconnection.,0
 of service today within 30 minutes.,0
 and on payment on the account. Please press,0
 want to speak with the representatives. Thank you.,0
,0
 and seeing a disconnection of service today within 30 minutes.,0
 minutes. Due to non-payment on the account.,0
 Please press 1 to speak with a representative.,0
 Thank you.,0
 Greetings. This is...,0
 It has been automated message from the disconnection department.,0
 to Baltimore gas and electric. Electric...,0
 company to inform you that you will be,0
 experiencing a disconnection of service today with,0
 30 minutes. Due to non-payment on the,0
 account. Please press 1 to speak with the rep,0
 representative. Thank you.,0
 of PSE and G New Jersey. Electrical.,0
 company. This call is to inform you.,0
 that your power will get disconnected in 30 minutes.,0
 Due to a pending balance on the account.,0
 If you need to speak with a representative for further,0
 information please press one. Thank you.,0
 Thank you for choosing PSE and G-New Jersey.,0
 Goodbye,0
,0
" Hi, this is a",0
 automated message from the disconnection department.,0
 PSE and G. New Jersey. Electrical,0
 company. This call is to inform you.,0
 that your power will get disconnected in 30 minutes.,0
 due to a pending balance on the account.,0
 If you need to speak with a representative for further,0
 information. Please press one. Thanks!,0
 Thank you for choosing PSC and G-New Jersey.,0
 Goodbye.,0
,0
" Hi, this is a",0
 automated message from the disconnection department of,0
 and PSE and G New Jersey. Electrification.,0
 company. This call is to inform you.,0
 that your power will get disconnected in 30 minutes.,0
 due to a pending balance on the account.,0
 If you need to speak with a representative for further,0
 information. Please press one. Thank you.,0
 for choosing PSE and G-New Jersey.,0
 Goodbye.,0
 and seeing a disconnection of service today within 30 minutes.,0
 In minutes. Due to non-payment on the account,0
 Please press 1 to speak with a representative.,0
 Please press 1. Thank you.,0
,0
 Greetings. This is an automated message.,0
 from the disconnection department of Jersey Central Powell,0
" power and light, electricity company.",0
 To inform you that you will be experiencing a dis...,0
 connection of service today within 30 minutes.,0
" Due to non-payment on the account, please...",0
 Please press 1 to speak with a representative.,0
 Please press 1. Thank you.,0
 to inform you that you will be experiencing a disconnection.,0
 in action of service today within 30 minutes.,0
" Due to non-payment on the account, please?",0
 Press 1 to speak with the representatives.,0
 Please press 1. Thank you.,0
 Greetings.,0
 This is an automated message from the disconnection.,0
 and Department of Jersey Central Power and Light.,0
 Electricity Company. To inform...,0
 You will be experiencing a disconnection of...,0
 service today within 30 minutes. Due to not,0
" On payment on the account, please press 1",0
 to speak with the representatives. Please press.,0
 Thank you.,0
 Hello.,0
,0
" O Marsarios, G.",0
 my name is Officer Mendoff Barnes and,0
 purpose of we are trying to,0
 reach you to let you know.,0
 It's been used for some kind of...,0
 fraudulent activities in the south border of,0
 access. So please in order,0
 go ahead get more information.,0
 students to seek with officer-pres Westwark,0
 I repeat press 1.,0
 Thank you and have a good day.,0
 Great day!,0
 we are trying to reach you to let you know.,0
 that your social security number is,0
 in use for some kind of fraudulent activity.,0
 in the south-sport.,0
 So please in order go ahead.,0
 head get more information.,0
 To speak with Officer Press 1,0
 I repeat press 1.,0
 Thank you and have a great day.,0
,0
 trying to reach you to let you know that you're so...,0
 Social security number has been used for some...,0
 kind of fraudulent activities in the center.,0
 It is Bow舞 ship from South Borough of Texas. 없어,0
 please in the order go ahead get more information.,0
 to speak with Arthur.,0
 press 1 and i reserve,0
 Keep press 1. Thank you.,0
 you and have a great day.,0
 trying to reach you to let you know that your,0
 Social Security number has been used for,0
 some kind of fraudulent activities in the...,0
 South Border of Texas.,0
 please in order go ahead get more information.,0
 to speak with our,0
 They shoot him when he got killed. threat it is my filled up police efficiently identified he shot himself,0
 repeat press 1 thanks,0
 Thank you and have a great day.,0
 Help them out.,0
 High this college,0
 Social Security Administration.,0
 office. My name is Officer Amanda Barnett.,0
 in the purpose of the call we are trying to...,0
 to reach you to let you know that your social,0
 security number has been used for some kind of...,0
 of fraudulent activities in the South,0
 order of Texas. So please.,0
 order go ahead get more information.,0
 To speak with Officer Pre-,0
